2022-03-31 17:55:53,890 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest], using SpringBootContextLoader
2022-03-31 17:56:03,282 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@173da924, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1a9e2c3b, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@5f92e5eb, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@9423344, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@73ccdfc1, org.springframework.test.context.support.DirtiesContextTestExecutionListener@18d8da77, org.springframework.test.context.transaction.TransactionalTestExecutionListener@502dc93a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@486d1868, org.springframework.test.context.event.EventPublishingTestExecutionListener@5d4af473, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@31f96cf, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3dc5eb8f, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@1d4b0a07, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@17a89cb1, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@68fec965, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@7af5ce66]
2022-03-31 17:56:03,304 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.repository.VideodatasetRepositoryTest], using SpringBootContextLoader
2022-03-31 17:56:03,306 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.repository.VideodatasetRepositoryTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-31 17:56:03,306 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.repository.VideodatasetRepositoryTest]: VideodatasetRepositoryTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-31 17:56:03,308 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.repository.VideodatasetRepositoryTest
2022-03-31 17:56:03,310 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-31 17:56:03,310 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@335cbcbd, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@64c79b69, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@a94c8e3, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@54ee423f, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@281a54b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@5a457aa1, org.springframework.test.context.transaction.TransactionalTestExecutionListener@763a72da, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@50e32998, org.springframework.test.context.event.EventPublishingTestExecutionListener@5fc76532, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2e268c19, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@baf87a5, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@42c9c0a1, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@2643c33f, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3c1fd5aa, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4bfaff23]
2022-03-31 17:56:03,326 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.repository.VideoRepositoryTest], using SpringBootContextLoader
2022-03-31 17:56:03,327 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.repository.VideoRepositoryTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-31 17:56:03,327 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.repository.VideoRepositoryTest]: VideoRepositoryTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-31 17:56:03,329 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.repository.VideoRepositoryTest
2022-03-31 17:56:03,330 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-31 17:56:03,331 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@72f91c91, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@69d6fe75, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@3d273300, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3fe7c87c, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@5c04685, org.springframework.test.context.support.DirtiesContextTestExecutionListener@5bbb351e, org.springframework.test.context.transaction.TransactionalTestExecutionListener@5f80b25a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@5e2525fe, org.springframework.test.context.event.EventPublishingTestExecutionListener@59d6a4d1, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@5b476930, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@18f1260, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7672dd7a, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1aee0f49, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@7a80ebcd, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@365eaef]
2022-03-31 17:56:03,397 [SpringApplicationShutdownHook] INFO  -[AbstractEntityManagerFactoryBean.java:651]- Closing JPA EntityManagerFactory for persistence unit 'default'
2022-03-31 17:56:03,399 [SpringApplicationShutdownHook] INFO  -[HikariDataSource.java:350]- HikariPool-1 - Shutdown initiated...
2022-03-31 17:56:03,405 [SpringApplicationShutdownHook] INFO  -[HikariDataSource.java:352]- HikariPool-1 - Shutdown completed.
2022-03-31 18:33:50,979 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest], using SpringBootContextLoader
2022-03-31 18:33:50,983 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-31 18:33:50,983 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest]: InitAdversarialDetectionDatabaseTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-31 18:33:51,059 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest
2022-03-31 18:33:51,116 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-31 18:33:51,130 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@327af41b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6cb6decd, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@c7045b9, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@f99f5e0, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6aa61224, org.springframework.test.context.support.DirtiesContextTestExecutionListener@30bce90b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3e6f3f28, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7e19ebf0, org.springframework.test.context.event.EventPublishingTestExecutionListener@2474f125, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7357a011, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3406472c, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5717c37, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@68f4865, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4816278d, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4eaf3684]
2022-03-31 18:33:51,366 [main] INFO  -[StartupInfoLogger.java:55]- Starting InitAdversarialDetectionDatabaseTest using Java 1.8.0_261 on LZD-20210917XHH with PID 4364 (started by Administrator in D:\workplace\deep-fake-p-backend)
2022-03-31 18:33:51,368 [main] INFO  -[SpringApplication.java:659]- No active profile set, falling back to default profiles: default
2022-03-31 18:33:52,273 [main] INFO  -[RepositoryConfigurationDelegate.java:262]- Multiple Spring Data modules found, entering strict repository configuration mode!
2022-03-31 18:33:52,277 [main] INFO  -[RepositoryConfigurationDelegate.java:132]- Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-03-31 18:33:52,457 [main] INFO  -[RepositoryConfigurationDelegate.java:201]- Finished Spring Data repository scanning in 168 ms. Found 14 JPA repository interfaces.
2022-03-31 18:33:52,468 [main] INFO  -[RepositoryConfigurationDelegate.java:262]- Multiple Spring Data modules found, entering strict repository configuration mode!
2022-03-31 18:33:52,469 [main] INFO  -[RepositoryConfigurationDelegate.java:132]- Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-03-31 18:33:52,487 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.AdversarialDetectionRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,488 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.DeepfakeDetectionRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,489 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.DeepfakesVideoDatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,489 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.Face2faceVideoDatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,490 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.FaceforensicRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,490 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.FaceswapVideoDatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,491 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.ForgerydetectionRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,491 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.ImageRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,492 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.ImagedatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,492 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.NeuraltexturesVideoDatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,493 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.OriginalVideoDatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,493 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.TraceDetectionRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,494 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.VideoRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,494 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.VideodatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-31 18:33:52,494 [main] INFO  -[RepositoryConfigurationDelegate.java:201]- Finished Spring Data repository scanning in 16 ms. Found 0 Redis repository interfaces.
2022-03-31 18:33:53,292 [main] INFO  -[TomcatWebServer.java:108]- Tomcat initialized with port(s): 8080 (http)
2022-03-31 18:33:53,303 [main] INFO  -[DirectJDKLog.java:173]- Initializing ProtocolHandler ["http-nio-8080"]
2022-03-31 18:33:53,303 [main] INFO  -[DirectJDKLog.java:173]- Starting service [Tomcat]
2022-03-31 18:33:53,304 [main] INFO  -[DirectJDKLog.java:173]- Starting Servlet engine: [Apache Tomcat/9.0.52]
2022-03-31 18:33:53,392 [main] INFO  -[DirectJDKLog.java:173]- Initializing Spring embedded WebApplicationContext
2022-03-31 18:33:53,393 [main] INFO  -[ServletWebServerApplicationContext.java:290]- Root WebApplicationContext: initialization completed in 2010 ms
2022-03-31 18:33:53,852 [main] INFO  -[HikariDataSource.java:110]- HikariPool-1 - Starting...
2022-03-31 18:33:54,181 [main] INFO  -[HikariDataSource.java:123]- HikariPool-1 - Start completed.
2022-03-31 18:33:54,369 [main] INFO  -[Version.java:46]- HHH000412: Hibernate Core {5.4.2.Final}
2022-03-31 18:33:54,587 [main] INFO  -[JavaReflectionManager.java:49]- HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2022-03-31 18:33:54,764 [main] INFO  -[Dialect.java:158]- HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2022-03-31 18:33:55,798 [main] INFO  -[JtaPlatformInitiator.java:52]- HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-03-31 18:33:55,801 [main] INFO  -[AbstractEntityManagerFactoryBean.java:437]- Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-03-31 18:33:57,593 [main] INFO  -[EndpointLinksResolver.java:58]- Exposing 1 endpoint(s) beneath base path '/actuator'
2022-03-31 18:33:57,861 [main] INFO  -[PropertySourcedRequestMappingHandlerMapping.java:69]- Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2022-03-31 18:33:58,800 [main] INFO  -[DirectJDKLog.java:173]- Starting ProtocolHandler ["http-nio-8080"]
2022-03-31 18:33:58,814 [main] INFO  -[TomcatWebServer.java:220]- Tomcat started on port(s): 8080 (http) with context path ''
2022-03-31 18:33:58,815 [main] INFO  -[DocumentationPluginsBootstrapper.java:160]- Context refreshed
2022-03-31 18:33:58,846 [main] INFO  -[DocumentationPluginsBootstrapper.java:163]- Found 1 custom documentation plugin(s)
2022-03-31 18:33:58,884 [main] INFO  -[ApiListingReferenceScanner.java:41]- Scanning for api listing references
2022-03-31 18:33:59,098 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: deleteResultUsingPOST_1
2022-03-31 18:33:59,163 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: getMediaResultUsingGET_1
2022-03-31 18:33:59,165 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: getResultUsingGET_1
2022-03-31 18:33:59,169 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: listResultPageUsingGET_1
2022-03-31 18:33:59,187 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: downloadVideosUsingGET_1
2022-03-31 18:33:59,193 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: deleteResultUsingPOST_2
2022-03-31 18:33:59,198 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: getResultUsingGET_2
2022-03-31 18:33:59,204 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: listResultPageUsingGET_2
2022-03-31 18:33:59,211 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: handleUsingGET_1
2022-03-31 18:33:59,221 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: deleteResultUsingPOST_3
2022-03-31 18:33:59,224 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: getResultUsingGET_3
2022-03-31 18:33:59,227 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: listResultPageUsingGET_3
2022-03-31 18:33:59,229 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: runForgeryUsingPOST_1
2022-03-31 18:33:59,271 [main] INFO  -[StartupInfoLogger.java:61]- Started InitAdversarialDetectionDatabaseTest in 8.117 seconds (JVM running for 8.862)
2022-03-31 18:33:59,360 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.common.util.InterceptAllVideoPhotoTest], using SpringBootContextLoader
2022-03-31 18:33:59,361 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.common.util.InterceptAllVideoPhotoTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-31 18:33:59,361 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.common.util.InterceptAllVideoPhotoTest]: InterceptAllVideoPhotoTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-31 18:33:59,364 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.common.util.InterceptAllVideoPhotoTest
2022-03-31 18:33:59,366 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-31 18:33:59,366 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@696d28ee, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@18a349cb, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@ea3491d, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@6012bee8, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@60b8c05c, org.springframework.test.context.support.DirtiesContextTestExecutionListener@62d72091, org.springframework.test.context.transaction.TransactionalTestExecutionListener@76a86677, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3b863b4, org.springframework.test.context.event.EventPublishingTestExecutionListener@2524f9bf, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7e2c8622, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4b02dc4e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@b67b359, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@98c4a8b, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@130bd00e, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4eb69e8d]
2022-03-31 18:33:59,386 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.common.util.RenameFileTest], using SpringBootContextLoader
2022-03-31 18:33:59,388 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.common.util.RenameFileTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-31 18:33:59,388 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.common.util.RenameFileTest]: RenameFileTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-31 18:33:59,390 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.common.util.RenameFileTest
