2022-03-29 09:42:12,827 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest], using SpringBootContextLoader
2022-03-29 09:42:38,867 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@794cd751, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@63069995, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@3003d288, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@110b6c78, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@e62d757, org.springframework.test.context.support.DirtiesContextTestExecutionListener@597f2d3f, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7746330a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3de4f936, org.springframework.test.context.event.EventPublishingTestExecutionListener@252459b2, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@5128efc, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@438a2337, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@593d5f39, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5e537465, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4f27643d, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@5d267575]
2022-03-29 09:42:38,882 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.repository.VideodatasetRepositoryTest], using SpringBootContextLoader
2022-03-29 09:42:38,883 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.repository.VideodatasetRepositoryTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-29 09:42:38,883 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.repository.VideodatasetRepositoryTest]: VideodatasetRepositoryTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-29 09:42:38,885 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.repository.VideodatasetRepositoryTest
2022-03-29 09:42:38,887 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-29 09:42:38,888 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@49aa6081, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@377a1763, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@61f62b80, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@387bbd7a, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@22cf6c9c, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4569b6a9, org.springframework.test.context.transaction.TransactionalTestExecutionListener@15932faf, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7066c00a, org.springframework.test.context.event.EventPublishingTestExecutionListener@2914f916, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2140de63, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@2da273b3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@6b02909d, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@655008a2, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@424461ad, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@7cc5bdbd]
2022-03-29 09:42:38,907 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.repository.VideoRepositoryTest], using SpringBootContextLoader
2022-03-29 09:42:38,909 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.repository.VideoRepositoryTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-29 09:42:38,910 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.repository.VideoRepositoryTest]: VideoRepositoryTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-29 09:42:38,912 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.repository.VideoRepositoryTest
2022-03-29 09:42:38,915 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-29 09:42:38,915 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@14ce13fa, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@296ddfc7, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@29aa29f5, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2a742ee4, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4e41b993, org.springframework.test.context.support.DirtiesContextTestExecutionListener@915c47b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7108b12d, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7a80b2e6, org.springframework.test.context.event.EventPublishingTestExecutionListener@394e0104, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@1e5f3c4a, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@2aea7775, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5502f74c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1c8d9ac9, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@7b57587e, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@2ffc9be]
2022-03-29 09:42:39,013 [SpringApplicationShutdownHook] INFO  -[AbstractEntityManagerFactoryBean.java:651]- Closing JPA EntityManagerFactory for persistence unit 'default'
2022-03-29 09:42:39,016 [SpringApplicationShutdownHook] INFO  -[HikariDataSource.java:350]- HikariPool-1 - Shutdown initiated...
2022-03-29 09:42:39,020 [SpringApplicationShutdownHook] INFO  -[HikariDataSource.java:352]- HikariPool-1 - Shutdown completed.
2022-03-29 09:47:31,579 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest], using SpringBootContextLoader
2022-03-29 09:47:31,583 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-29 09:47:31,583 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest]: InitAdversarialDetectionDatabaseTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-29 09:47:31,657 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.common.util.InitAdversarialDetectionDatabaseTest
2022-03-29 09:47:31,716 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-29 09:47:31,730 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@327af41b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6cb6decd, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@c7045b9, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@f99f5e0, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6aa61224, org.springframework.test.context.support.DirtiesContextTestExecutionListener@30bce90b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3e6f3f28, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7e19ebf0, org.springframework.test.context.event.EventPublishingTestExecutionListener@2474f125, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7357a011, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3406472c, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5717c37, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@68f4865, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4816278d, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4eaf3684]
2022-03-29 09:47:31,968 [main] INFO  -[StartupInfoLogger.java:55]- Starting InitAdversarialDetectionDatabaseTest using Java 1.8.0_261 on LZD-20210917XHH with PID 12236 (started by Administrator in D:\workplace\deep-fake-p-backend)
2022-03-29 09:47:31,971 [main] INFO  -[SpringApplication.java:659]- No active profile set, falling back to default profiles: default
2022-03-29 09:47:32,875 [main] INFO  -[RepositoryConfigurationDelegate.java:262]- Multiple Spring Data modules found, entering strict repository configuration mode!
2022-03-29 09:47:32,878 [main] INFO  -[RepositoryConfigurationDelegate.java:132]- Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-03-29 09:47:33,059 [main] INFO  -[RepositoryConfigurationDelegate.java:201]- Finished Spring Data repository scanning in 170 ms. Found 14 JPA repository interfaces.
2022-03-29 09:47:33,070 [main] INFO  -[RepositoryConfigurationDelegate.java:262]- Multiple Spring Data modules found, entering strict repository configuration mode!
2022-03-29 09:47:33,072 [main] INFO  -[RepositoryConfigurationDelegate.java:132]- Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-03-29 09:47:33,090 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.AdversarialDetectionRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,091 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.DeepfakeDetectionRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,091 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.DeepfakesVideoDatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,092 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.Face2faceVideoDatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,092 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.FaceforensicRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,093 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.FaceswapVideoDatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,093 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.ForgerydetectionRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,093 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.ImageRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,094 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.ImagedatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,094 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.NeuraltexturesVideoDatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,094 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.OriginalVideoDatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,095 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.TraceDetectionRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,095 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.VideoRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,095 [main] INFO  -[RepositoryConfigurationExtensionSupport.java:349]- Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.pharaoh.deepfake.repository.VideodatasetRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-03-29 09:47:33,096 [main] INFO  -[RepositoryConfigurationDelegate.java:201]- Finished Spring Data repository scanning in 15 ms. Found 0 Redis repository interfaces.
2022-03-29 09:47:33,917 [main] INFO  -[TomcatWebServer.java:108]- Tomcat initialized with port(s): 8080 (http)
2022-03-29 09:47:33,928 [main] INFO  -[DirectJDKLog.java:173]- Initializing ProtocolHandler ["http-nio-8080"]
2022-03-29 09:47:33,929 [main] INFO  -[DirectJDKLog.java:173]- Starting service [Tomcat]
2022-03-29 09:47:33,929 [main] INFO  -[DirectJDKLog.java:173]- Starting Servlet engine: [Apache Tomcat/9.0.52]
2022-03-29 09:47:34,023 [main] INFO  -[DirectJDKLog.java:173]- Initializing Spring embedded WebApplicationContext
2022-03-29 09:47:34,024 [main] INFO  -[ServletWebServerApplicationContext.java:290]- Root WebApplicationContext: initialization completed in 2038 ms
2022-03-29 09:47:34,492 [main] INFO  -[HikariDataSource.java:110]- HikariPool-1 - Starting...
2022-03-29 09:47:34,816 [main] INFO  -[HikariDataSource.java:123]- HikariPool-1 - Start completed.
2022-03-29 09:47:34,999 [main] INFO  -[Version.java:46]- HHH000412: Hibernate Core {5.4.2.Final}
2022-03-29 09:47:35,219 [main] INFO  -[JavaReflectionManager.java:49]- HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2022-03-29 09:47:35,404 [main] INFO  -[Dialect.java:158]- HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2022-03-29 09:47:36,397 [main] INFO  -[JtaPlatformInitiator.java:52]- HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-03-29 09:47:36,400 [main] INFO  -[AbstractEntityManagerFactoryBean.java:437]- Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-03-29 09:47:38,246 [main] INFO  -[EndpointLinksResolver.java:58]- Exposing 1 endpoint(s) beneath base path '/actuator'
2022-03-29 09:47:38,506 [main] INFO  -[PropertySourcedRequestMappingHandlerMapping.java:69]- Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2022-03-29 09:47:39,472 [main] INFO  -[DirectJDKLog.java:173]- Starting ProtocolHandler ["http-nio-8080"]
2022-03-29 09:47:39,489 [main] INFO  -[TomcatWebServer.java:220]- Tomcat started on port(s): 8080 (http) with context path ''
2022-03-29 09:47:39,490 [main] INFO  -[DocumentationPluginsBootstrapper.java:160]- Context refreshed
2022-03-29 09:47:39,524 [main] INFO  -[DocumentationPluginsBootstrapper.java:163]- Found 1 custom documentation plugin(s)
2022-03-29 09:47:39,566 [main] INFO  -[ApiListingReferenceScanner.java:41]- Scanning for api listing references
2022-03-29 09:47:39,755 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: deleteResultUsingPOST_1
2022-03-29 09:47:39,817 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: getMediaResultUsingGET_1
2022-03-29 09:47:39,818 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: getResultUsingGET_1
2022-03-29 09:47:39,823 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: listResultPageUsingGET_1
2022-03-29 09:47:39,843 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: downloadVideosUsingGET_1
2022-03-29 09:47:39,850 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: deleteResultUsingPOST_2
2022-03-29 09:47:39,855 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: getResultUsingGET_2
2022-03-29 09:47:39,860 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: listResultPageUsingGET_2
2022-03-29 09:47:39,868 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: handleUsingGET_1
2022-03-29 09:47:39,880 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: deleteResultUsingPOST_3
2022-03-29 09:47:39,883 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: getResultUsingGET_3
2022-03-29 09:47:39,887 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: listResultPageUsingGET_3
2022-03-29 09:47:39,889 [main] INFO  -[CachingOperationNameGenerator.java:40]- Generating unique operation named: runForgeryUsingPOST_1
2022-03-29 09:47:39,934 [main] INFO  -[StartupInfoLogger.java:61]- Started InitAdversarialDetectionDatabaseTest in 8.181 seconds (JVM running for 8.922)
2022-03-29 09:47:40,018 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.common.util.InterceptAllVideoPhotoTest], using SpringBootContextLoader
2022-03-29 09:47:40,020 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.common.util.InterceptAllVideoPhotoTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-29 09:47:40,020 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.common.util.InterceptAllVideoPhotoTest]: InterceptAllVideoPhotoTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-29 09:47:40,021 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.common.util.InterceptAllVideoPhotoTest
2022-03-29 09:47:40,023 [main] INFO  -[AbstractTestContextBootstrapper.java:245]- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-03-29 09:47:40,024 [main] INFO  -[AbstractTestContextBootstrapper.java:174]- Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@696d28ee, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@18a349cb, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@ea3491d, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@6012bee8, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@60b8c05c, org.springframework.test.context.support.DirtiesContextTestExecutionListener@62d72091, org.springframework.test.context.transaction.TransactionalTestExecutionListener@76a86677, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3b863b4, org.springframework.test.context.event.EventPublishingTestExecutionListener@2524f9bf, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7e2c8622, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4b02dc4e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@b67b359, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@98c4a8b, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@130bd00e, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4eb69e8d]
2022-03-29 09:47:40,039 [main] INFO  -[AbstractTestContextBootstrapper.java:305]- Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.pharaoh.deepfake.common.util.RenameFileTest], using SpringBootContextLoader
2022-03-29 09:47:40,040 [main] INFO  -[AbstractContextLoader.java:264]- Could not detect default resource locations for test class [com.pharaoh.deepfake.common.util.RenameFileTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-03-29 09:47:40,040 [main] INFO  -[AnnotationConfigContextLoaderUtils.java:83]- Could not detect default configuration classes for test class [com.pharaoh.deepfake.common.util.RenameFileTest]: RenameFileTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-03-29 09:47:40,042 [main] INFO  -[SpringBootTestContextBootstrapper.java:238]- Found @SpringBootConfiguration com.pharaoh.deepfake.DeepfakeApplication for test class com.pharaoh.deepfake.common.util.RenameFileTest
